ID,join_date,sex,marital_status,birth_year,branch_code,occupation_code,occupation_category_code,P5DA,RIBP,8NN1,7POT,66FJ,GYSR,SOP4,RVSZ,PYUQ,LJR9,N2MW,AHXO,BSTQ,FM3X,K6QO,QBOL,JWFN,JZ9D,J9JW,GHYX,ECY3
HVOGMZJ,1/1/2020,M,M,1962,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
52UMDKD,1/6/2019,F,M,1990,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KUH8YD8,1/6/2019,F,M,1985,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
TS1S9P3,1/1/2018,M,M,1983,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JOX2ZWT,1/11/2015,M,S,1986,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IRHZQHD,1/6/2017,M,M,1982,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EGI80BB,1/10/2014,M,M,1971,748L,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AKRKB0R,1/8/2018,M,M,1959,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
M4KKY3S,1/8/2018,F,M,1974,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8AIHLSH,1/7/2018,F,M,1968,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0ZYJGQT,1/2/2018,M,M,1992,748L,XC1N,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4RR751S,1/9/2019,M,M,1971,9F9T,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UHMTHB3,1/4/2018,M,M,1977,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UNV0YXQ,1/3/2015,F,M,1973,ZFER,B8W8,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
48YVJ5D,1/1/2020,F,M,1985,BOAS,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1GX56HR,1/1/2013,M,U,1979,E5SW,0OJM,T4MS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J3WFYIZ,1/3/2012,F,U,1969,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
INLW7U0,1/12/2015,M,U,1970,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3D2PDIP,1/9/2019,M,M,1987,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6RRFEH0,1/7/2019,M,M,2000,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6D2KTV6,1/5/2018,F,M,1999,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70N3VXD,1/12/2016,M,M,1993,UAOD,P4MD,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6ISKVP8,1/8/2016,M,M,1962,E5SW,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3VSGV0Z,1/2/2018,M,M,1968,94KC,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OJKQCKS,1/12/2019,F,M,1985,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
EIZ4YXR,1/10/2015,M,M,1966,UAOD,RUFT,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
E2QDLAZ,1/2/2020,F,S,1980,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZI30R1U,1/2/2020,F,S,1993,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
IED56AV,1/5/2019,F,S,1986,XX25,2HLT,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
TCH0D1L,1/6/2019,M,S,1994,XX25,FSXG,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PVWKVYS,1/8/2019,M,M,1999,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
BKPDIIL,1/6/2020,M,M,1978,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GWJ5XQ1,1/3/2012,F,U,1983,748L,RUFT,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PKD8RVA,1/4/2020,M,M,1984,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Y5XCMUT,1/5/2017,M,M,1975,748L,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8U2PL7N,1/6/2018,M,U,1975,748L,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Z72CJ2I,1/6/2013,M,U,1950,748L,5FPK,T4MS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E8JUP71,1/11/2019,F,S,1983,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
BTQ9ONC,1/4/2016,M,M,1973,748L,OPVX,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ZTP07DI,1/1/2019,M,M,1970,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
1J2M9T6,1/11/2018,M,M,1984,O67J,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7PNZBHG,1/3/2019,M,M,1993,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2B4DZU9,1/3/2017,F,S,1990,94KC,4W0D,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2LJOEQ9,1/12/2019,M,M,1969,O67J,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
WJC9X0C,1/6/2018,M,M,1979,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
K2M1J80,1/3/2018,F,S,1993,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GCXXMV6,1/1/2019,M,M,1973,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1G7AUBD,1/3/2018,M,M,1987,748L,CV2C,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VPRCA30,1/4/2019,M,S,1982,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13MAVUO,1/5/2019,F,M,1982,UAOD,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JG2OQ8A,1/8/2019,M,M,1974,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OXX2FWU,1/8/2017,M,S,1989,UAOD,7KM4,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H80SJAM,1/8/2018,M,M,1970,748L,2A7I,T4MS,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0
ZOKGB3A,1/3/2017,M,M,1978,30H5,AQIB,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
N6HD35I,1/1/2019,M,M,1976,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EA3FWDU,1/3/2020,M,U,1978,94KC,QZYX,90QI,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UPSC16V,1/1/2017,M,M,1959,UAOD,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
R3M39MA,1/5/2017,M,M,1978,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q808MVP,1/7/2018,F,S,1978,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
UKKX3C9,1/7/2018,M,M,1986,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
H5GN9C2,1/2/2018,M,M,1976,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SAHKO2S,1/10/2017,M,M,1987,O67J,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3HVPOR8,1/1/2018,M,M,1986,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2PD1SQN,1/1/2019,M,M,1981,UAOD,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0T2P5C5,1/3/2019,M,M,1988,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2NKBPF,1/11/2018,F,S,1980,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5FFKVMZ,1/7/2019,M,M,1980,O67J,JS7M,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HQEWNLC,1/3/2019,M,M,1964,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
A1Q2Z25,1/6/2020,F,M,1988,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
LRBFB5T,1/5/2019,M,M,1982,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
K5ZLY1Z,1/3/2020,M,U,1980,94KC,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PFGOCE5,1/4/2017,M,M,1968,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RQPDEEA,1/5/2017,M,M,1974,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6U71NUL,1/1/2020,F,S,1978,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3EOQL5Y,1/5/2018,M,M,1967,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BBL91SO,1/9/2019,M,M,1968,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OI0X3L4,1/10/2017,F,M,1984,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
K4H4SHX,1/11/2016,M,M,1983,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4BJPW63,1/12/2018,F,M,1984,94KC,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XHHCLNM,1/5/2019,F,M,1979,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IQDFIPW,1/10/2017,M,M,1976,X23B,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AWRVB0C,1/6/2019,M,M,1973,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XKEC2K2,1/9/2017,F,U,1959,748L,XC1N,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
D3PMAZL,1/2/2018,M,M,1984,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
K1JV261,1/5/2017,M,S,1991,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YB01ZTT,1/4/2018,F,M,1983,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HMCEQD5,1/7/2017,M,M,1986,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7SOUM76,1/12/2019,F,M,1970,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
RJFB0RP,1/4/2017,M,M,1967,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T948L7P,1/7/2018,F,M,1979,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GN335N1,1/5/2018,F,S,1979,E5SW,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8Z15F9C,1/7/2017,M,M,1971,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9JEKLLH,1/2/2017,M,M,1976,748L,BP09,56SI,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RBJGO7A,1/10/2016,M,U,1973,748L,N2ZZ,90QI,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W6IW97P,1/12/2016,M,U,1983,748L,RUFT,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4MH46H5,1/6/2019,F,W,1967,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
ZBTCK8I,1/3/2017,F,M,1977,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
U1TA8NO,1/6/2020,M,M,1986,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
25R6VY4,1/5/2015,M,U,1980,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YTTOE66,1/2/2020,F,M,1982,30H5,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8CRHMAK,1/4/2019,M,M,1983,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XB5WR76,1/4/2020,M,U,1984,748L,QZYX,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COW5TE8,1/5/2019,M,M,1977,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QW46WS1,1/10/2012,M,U,1976,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
81I2HPW,1/8/2019,M,M,1977,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9SZVVBF,1/12/2019,M,M,1977,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
UDT9ESP,1/3/2020,F,M,1981,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46PU4OU,1/9/2018,M,M,1984,94KC,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3NQ96M9,1/3/2020,M,M,1973,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
KUFOAU5,1/10/2017,M,M,1964,O67J,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
J86GS96,1/4/2018,M,M,1985,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7V6F9I0,1/8/2015,F,D,1987,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
E0B58W2,1/7/2017,M,M,1975,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7KGJ7AO,1/6/2017,M,M,1976,748L,PMAI,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9V83CG9,1/3/2020,M,M,1975,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
VVB6V2L,1/11/2019,M,S,1998,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LVX8URL,1/5/2020,F,M,1984,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
M55CZED,1/11/2016,M,S,1961,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
YP6TT5M,1/2/2020,M,M,1969,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
F27WPXQ,1/3/2016,M,M,1988,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
YOIPR9U,1/1/2018,F,S,1988,E5SW,OPVX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2P1XGPU,1/6/2019,M,M,1996,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AGUNLWG,1/6/2015,M,M,1966,E5SW,5FPK,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BOWB2W7,1/8/2014,M,U,1989,748L,0OJM,T4MS,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2ESQAT3,1/7/2017,M,M,1967,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IMN9OYP,1/7/2018,M,M,1964,30H5,GWEP,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
KKXZ57Y,1/6/2019,M,S,1991,UAOD,IQFS,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
X8SPSG1,1/3/2014,M,M,1983,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
NLRTYLC,1/7/2017,F,M,1984,XX25,H1K7,L44T,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
OEM253T,1/8/2015,M,M,1990,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TDVE3UV,1/1/2019,F,S,1979,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WEKZBDW,1/8/2017,F,M,1981,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2KJJUOI,1/12/2015,M,M,1971,XX25,2BE6,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
H02WZMH,1/5/2017,M,M,1965,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1U2NZS5,1/12/2016,M,M,1975,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FKB9NQB,1/7/2020,M,U,1985,30H5,0OJM,T4MS,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
FIEVSOH,1/11/2016,M,M,1981,UAOD,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
STBAD8E,1/8/2017,M,M,1979,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LQMUU6K,1/9/2019,M,M,1972,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
XP12EZN,1/6/2019,F,M,1977,748L,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0G5U42Q,1/10/2017,F,M,1986,49BM,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4YCRTQ6,1/1/2018,F,M,1988,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TC0DHP8,1/8/2012,F,M,1972,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
PU1HH9F,1/7/2014,M,M,1983,XX25,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2NAH52Z,1/1/2019,M,M,1976,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IFPGQFE,1/12/2017,M,M,1970,748L,JI64,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8ILPL1V,1/5/2019,F,U,1969,XX25,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
G1HH51W,1/10/2019,F,M,1977,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
NOI8I33,1/10/2017,M,M,1976,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2WC67BW,1/1/2018,M,M,1986,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OEEAXA4,1/4/2017,F,W,1968,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
YJHWHJZ,1/8/2017,M,M,1997,748L,7UDQ,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QKUC14A,1/6/2012,M,U,1981,X23B,QZYX,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KVUQUWZ,1/5/2019,M,M,1968,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9S95F73,1/7/2019,M,M,1980,748L,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4W0Q2IH,1/8/2017,M,M,1973,UAOD,5FPK,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GP8KF62,1/3/2019,M,M,1978,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
NB8EYMQ,1/7/2019,F,M,1984,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RFOUDIQ,1/6/2019,M,S,1996,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
KOL26JZ,1/5/2012,M,U,1983,748L,0OJM,T4MS,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
G0KSSK6,1/6/2012,M,U,1976,XX25,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ITU6648,1/6/2020,M,M,1991,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7ZRRGCO,1/5/2019,M,M,1985,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1CZ2JUC,1/11/2019,M,M,1987,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
EF42ZY7,1/5/2018,M,M,1989,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FISL9BU,1/9/2013,F,U,1964,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JIDE4B3,1/9/2017,M,M,1986,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UMVOBQD,1/2/2019,M,M,1970,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
R1V2LAT,1/2/2014,F,U,1988,94KC,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WH5IJ3N,1/9/2016,M,M,1984,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SQERGUW,1/9/2017,M,M,1976,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YIONGEK,1/8/2019,F,M,1979,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Z0J2743,1/12/2018,M,M,1986,O67J,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RVZT7BB,1/1/2019,M,M,1992,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OB78J15,1/5/2019,M,M,1980,E5SW,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
M800SG4,1/5/2018,M,M,1989,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9GLK6CL,1/11/2019,F,M,1973,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6K47X0E,1/6/2020,M,M,1974,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CLUILF5,1/9/2018,M,M,1978,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
