name,artist,danceability,key,mode,instrumentalness,duration,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
happy,mudvayne,0.546,5,0,2.11E-05,1.402919962,0.971,-2.661,0.0965,0.000823,0.454914475,0.275,0.383,0.346733668,1
sideways,citizencope,0.586,2,1,0,1.877300395,0.435,-6.876,0.0334,0.0939,0.510329874,0.143,0.174,0,1
everythings magic,angelsairwaves,0.409,0,1,5.17E-05,1.483054659,0.933,-3.3,0.0458,6.54E-05,0.981940335,0.147,0.859,0.251256281,1
twenty years,augustana,0.386,3,1,0.0184,1.652969116,0.409,-6.044,0.0313,0.271,0.604501052,0.106,0.283,0,1
lets never stop falling in love,pinkmartini,0.52,5,0,5.20E-06,1.204395863,0.487,-5.475,0.0293,0.524,0.572704586,0.157,0.687,0,1
departure plan,soilwork,0.518,6,0,0.376,1.641886217,0.79,-8.232,0.0554,0.00106,0.409153928,0.0933,0.22,0,1
jihad,dad,0.441,2,1,1.67E-05,1.161737989,0.792,-11.693,0.0378,0.000376,0.37898024,0.19,0.619,0.135678392,1
jtemmène au vent,louiseattaque,0.563,6,1,0,1.21200868,0.766,-5.574,0.0362,0.258,0.622856182,0.1,0.56,0,1
can i have it like that  album version edited,pharrellwilliams,0.786,7,1,1.68E-06,1.501618049,0.524,-7.54,0.239,0.127,0.459378253,0.081,0.363,0.16080402,1
im not in love,10cc,0.403,4,1,0.0011,2.046551949,0.548,-14.427,0.0608,0.77,0.609437573,0.356,0.209,0,1
calling elvis  radio edit,direstraits,0.625,6,0,0.672,1.704463738,0.673,-10.861,0.0318,0.0639,0.545781002,0.138,0.549,0,1
everybodys free to wear sunscreen,quindontarver,0.827,6,0,8.20E-06,1.836600028,0.526,-13.365,0.363,0.639,0.416158696,0.391,0.801,0.266331658,1
sweet and low  new album version,augustana,0.443,11,1,0.000845,1.389656258,0.727,-4.455,0.0315,0.00572,0.690612883,0.106,0.407,0,1
zero,thesmashingpumpkins,0.431,8,1,0.624,1.050875771,0.668,-8.22,0.0381,1.09E-05,0.580482106,0.0754,0.759,0,1
bizarre love triangle 94,neworder,0.589,10,1,0.468,1.498541268,0.963,-3.803,0.0407,0.00742,0.540249008,0.0928,0.911,0.256281407,1
un buen castigo,fitoyfitipaldis,0.69,6,0,0.0158,1.704463738,0.842,-7.683,0.0302,0.141,0.682030792,0.238,0.951,0.261306533,1
oh my god,markronson,0.748,11,1,0.000129,1.396304064,0.801,-5.226,0.286,0.11,0.402044611,0.372,0.566,0,1
hurt,nineinchnails,0.52,11,0,0.00915,2.079835559,0.165,-18.084,0.0429,0.711,0.345892824,0.129,0.0972,0,1
tap at my window,lauramarling,0.376,3,1,0,1.105406049,0.264,-11.556,0.0369,0.603,0.420599746,0.117,0.359,0.185929648,1
la madre de jose,elcantodelloco,0.629,1,1,0,1.256806289,0.937,-2.84,0.115,0.293,0.45920552,0.0744,0.946,0.301507538,1
face to face,daftpunk,0.874,1,0,0.0296,1.525991198,0.437,-10.234,0.0706,0.00135,0.535426127,0.0293,0.963,0.306532663,1
eres tonto,elcantodelloco,0.412,5,0,0,1.264130589,0.902,-3.269,0.0534,0.0146,0.859781902,0.091,0.899,0.27638191,1
a whisper,coldplay,0.277,0,1,0.341,1.516901023,0.797,-5.66,0.0385,0.588,0.804611965,0.221,0.259,0.296482412,1
your sword versus my dagger,silverstein,0.562,5,1,8.67E-05,1.177406997,0.929,-2.468,0.0461,9.99E-05,0.572950048,0.285,0.649,0,1
perfectly broken,raisedfist,0.589,1,1,0.00245,1.256806289,0.86,-5.55,0.034,0.000119,0.531721464,0.109,0.441,0,1
visa vid vindens ängar,håkanhellström,0.172,11,1,0.0492,1.858289392,0.659,-5.677,0.032,0.302,0.466401204,0.263,0.336,0.256281407,1
spiders,systemofadown,0.445,5,1,0.0125,1.396304064,0.528,-5.16,0.0383,0.0284,0.627729064,0.304,0.0435,0.190954774,1
holding back the years,simplyred,0.673,9,0,0.000205,1.652969116,0.507,-9.882,0.0293,0.47,0.391398817,0.128,0.574,0.190954774,1
renegades of funk,rageagainstthemachine,0.652,2,1,0.000551,1.688402626,0.908,-4.02,0.0577,0.00158,0.562986095,0.377,0.767,0,1
dumb,nirvana,0.684,6,1,0.215,0.971456604,0.507,-8.989,0.0271,0.203,0.517289187,0.309,0.863,0,1
pieces of what,mgmt,0.572,4,0,6.26E-05,1.07632209,0.756,-6.634,0.0287,0.0672,0.49098835,0.383,0.727,0.246231156,1
cose della vita cant stop thinking of you,erosramazzotti,0.683,4,0,0.00075,1.761856865,0.721,-8.522,0.051,0.101,0.409081198,0.347,0.694,0.266331658,1
tolerate,thenationalbank,0.533,6,0,0,1.666702114,0.448,-10.345,0.029,0.268,0.431818285,0.0861,0.379,0,1
shamandalie,sonataarctica,0.445,1,0,0,1.529008173,0.467,-6.512,0.0325,0.0153,0.712386303,0.138,0.237,0,1
superstylin,groovearmada,0.748,9,1,0.00182,2.033875339,0.832,-7.116,0.0596,0.00386,0.586286836,0.292,0.932,0,1
viva forever,spicegirls,0.473,6,1,0.231,1.843865939,0.698,-8.133,0.0349,0.0648,0.767374417,0.136,0.21,0.306532663,1
automatic stop,thestrokes,0.68,1,1,0.737,1.34908026,0.536,-6.078,0.0384,0.00336,0.481456228,0.0884,0.959,0.296482412,1
she says  original album version,howieday,0.434,0,1,1.16E-05,1.685708088,0.491,-9.665,0.0323,0.452,0.422631629,0.1,0.234,0,1
matchbox,thekooks,0.355,8,0,0,1.245745131,0.845,-5.11,0.0899,0.00725,0.39688081,0.112,0.865,0.24120603,1
when worlds collide,powerman5000,0.56,11,1,0,1.173506853,0.903,-4.77,0.0756,0.00125,0.653784439,0.295,0.581,0,1
yes,coldplay,0.161,6,1,0.356,2.248875865,0.808,-6.277,0.0538,0.00876,0.735487038,0.187,0.227,0.231155779,1
everlong,foofighters,0.427,11,0,0.00143,1.573500379,0.899,-5.809,0.0382,0.000113,0.718250126,0.0787,0.42,0,1
south of heaven,slayer,0.254,5,0,0.138,1.79222071,0.995,-2.57,0.298,0.000483,0.63535658,0.0858,0.039,0,1
hotline,ciara,0.957,0,1,0,1.331812944,0.341,-8.412,0.417,0.0396,0.556863173,0.0565,0.107,0.206030151,1
white tooth man,ironwine,0.475,2,0,0.00898,1.507751329,0.733,-6.377,0.0309,0.184,0.662816544,0.577,0.551,0,1
moment of truth,fmstatic,0.654,1,1,0,1.454736832,0.469,-6.141,0.0308,0.627,0.655098117,0.119,0.698,0.301507538,1
man on the silver mountain,rainbow,0.594,7,0,0.0176,1.701799416,0.77,-8.267,0.032,0.276,0.488579182,0.0575,0.827,0,1
aint talkin bout dub,apollo440,0.333,7,1,0.0242,1.672158356,0.937,-5.831,0.0726,0.00667,0.745546449,0.102,0.691,0,1
puritania  live,dimmuborgir,0.379,5,0,0.746,1.227106693,0.989,-2.804,0.183,0.000139,0.377239276,0.921,0.0839,0,1
get the party started,pnk,0.806,11,0,0,1.256806289,0.902,-3.387,0.0475,0.00127,0.586123195,0.212,0.961,0,1
vampire heart,him,0.485,7,1,0.0527,1.738655222,0.859,-4.772,0.0552,0.00361,0.654839018,0.232,0.369,0,1
the unforgiven  instrumental version,apocalyptica,0.124,9,0,0.889,1.893733557,0.374,-10.101,0.0365,0.288,0.314878201,0.245,0.439,0,1
have you ever seen the rain,johnfogerty,0.642,0,1,0.00229,1.097161018,0.879,-6.123,0.0428,0.0175,0.566218016,0.991,0.661,0,1
mr bobby,manuchao,0.646,9,0,0.0127,1.47054013,0.543,-7.065,0.0292,0.691,0.682080794,0.238,0.967,0,1
kielbasa,tenaciousd,0.506,0,1,0.000257,1.185173494,0.666,-6.769,0.07,0.126,0.458405495,0.0863,0.595,0.236180905,1
high road feat john legend,fortminor,0.743,9,0,3.43E-06,1.289459056,0.897,-4.525,0.0649,0.32,0.454491734,0.0455,0.92,0.190954774,1
dancing in the dark,jessy,0.698,10,1,0,1.501618049,0.184,-8.863,0.0314,0.853,0.536407977,0.103,0.206,0,1
eternal flame  single version,atomickitten,0.579,3,1,0.003,1.271415584,0.609,-6.391,0.0297,0.0362,0.38148032,0.0695,0.495,0.206030151,1
donde todo empieza,fitoyfitipaldis,0.413,10,1,1.16E-05,1.928335845,0.599,-5.86,0.0484,0.112,0.706313383,0.32,0.553,0.226130653,1
dark blue,jacksmannequin,0.389,3,1,0,1.585130743,0.954,-3.945,0.126,0.00199,0.740128095,0.135,0.382,0.246231156,1
for reasons unknown,thekillers,0.504,3,1,0.0399,1.379623988,0.884,-4.214,0.0366,0.000458,0.638193033,0.108,0.516,0,1
welcome to the jungle  live version explicit,gunsnroses,0.274,1,1,0.789,1.834169934,0.985,-4.738,0.198,0.00108,0.57675926,0.992,0.295,0,1
bedshaped,keane,0.476,1,0,0.000116,1.69377646,0.426,-7.05,0.033,0.649,0.680480743,0.086,0.0733,0,1
on the road again  remastered,cannedheat,0.537,4,1,0,1.784689607,0.557,-8.302,0.0352,0.249,0.591350634,0.216,0.168,0.185929648,1
judith,aperfectcircle,0.366,11,0,0.17,1.561773029,0.894,-4.682,0.0568,3.45E-05,0.37412554,0.267,0.304,0.331658291,1
guyamas sonora,beirut,0.278,8,0,0.166,1.372894938,0.644,-7.622,0.0538,0.695,0.532471488,0.112,0.233,0,1
balladen om konsekvenser,larswinnerbäck,0.614,0,1,0,1.683008442,0.297,-10.717,0.104,0.874,0.660330101,0.326,0.81,0,1
ill be there for you  theme from friends,therembrandts,0.32,9,1,0,1.238320533,0.917,-5.903,0.0771,0.0717,0.867104862,0.169,0.715,0.201005025,1
movies,alienantfarm,0.323,4,1,0.000627,1.282270364,0.939,-5.067,0.0828,0.000102,0.513152691,0.189,0.424,0,1
sin ti no soy nada,amaral,0.686,9,0,0.00146,1.663966118,0.874,-3.92,0.0512,0.0667,0.555013114,0.129,0.563,0.291457286,1
weapon of vanity,soilwork,0.469,7,1,0.0747,1.538020276,0.988,-2.971,0.115,2.55E-06,0.465837549,0.325,0.255,0,1
all my friends,lcdsoundsystem,0.701,2,1,0.625,2.353609242,0.788,-5.611,0.0425,0.148,0.648129713,0.0977,0.795,0.316582915,1
colors,amoslee,0.681,7,1,0.000134,1.050875771,0.168,-13.397,0.0291,0.793,0.584632238,0.109,0.29,0.27638191,1
high school never ends  main version  explicit,bowlingforsoup,0.536,2,1,0,1.359337182,0.923,-3.494,0.125,0.0122,0.727432237,0.142,0.77,0.326633166,1
dont go,yazoo,0.774,6,1,0.0103,1.227106693,0.691,-7.672,0.0351,0.262,0.573850077,0.0353,0.674,0,1
saturday night,misfits,0.455,1,1,0,1.355926722,0.909,-5.266,0.0829,0.000229,0.590023319,0.0934,0.262,0.291457286,1
bring it all back,sclub7,0.675,4,1,0,1.386320285,0.895,-4.904,0.0484,0.319,0.491347452,0.369,0.824,0,1
what you waiting for,gwenstefani,0.676,5,1,8.19E-06,1.429070969,0.948,-2.557,0.0628,0.0509,0.618324219,0.384,0.731,0,1
tonight i wanna cry,keithurban,0.572,7,1,1.37E-06,1.616628001,0.388,-7.844,0.0261,0.881,0.471587732,0.163,0.143,0.115577889,1
catch the wind,donovan,0.373,3,1,4.01E-06,1.153834328,0.297,-12.2,0.029,0.446,0.786693213,0.11,0.572,0,1
kamikaze,amaral,0.465,8,0,4.70E-05,1.435532154,0.771,-6.605,0.0398,0.0303,0.626247199,0.179,0.418,0.221105528,1
big yellow taxi,jonimitchell,0.611,4,1,0,0.85746717,0.47,-9.135,0.0356,0.579,0.388771461,0.581,0.97,0.361809045,1
the guillotine,escapethefate,0.442,4,0,2.58E-06,1.680303667,0.947,-4.817,0.181,0.0127,0.454759924,0.406,0.0925,0,1
voodoo people,theprodigy,0.665,1,0,0.423,2.122419269,0.996,-8.143,0.0563,0.00134,0.677330642,0.25,0.348,0,1
see you soon  live in sydney,coldplay,0.351,4,1,0.000258,1.362739189,0.343,-13.219,0.0369,0.95,0.351793012,0.936,0.131,0.201005025,1
sleep through the static,jackjohnson,0.748,0,1,1.19E-05,1.438751474,0.346,-11.227,0.0927,0.35,0.311200811,0.0884,0.305,0,1
over the hills and far away,nightwish,0.238,4,0,0.000505,1.799712654,0.882,-5.121,0.0619,0.000266,0.619451528,0.139,0.394,0,1
when tomorrow comes  remastered version,eurythmics,0.422,5,1,0,1.663966118,0.98,-2.203,0.088,0.081,0.633442882,0.522,0.517,0.185929648,1
kim  jessie,m83,0.498,5,1,0.528,1.891397288,0.553,-6.193,0.0332,0.000103,0.504629693,0.273,0.235,0,1
salty dog,floggingmolly,0.285,7,1,9.07E-05,0.910953632,0.942,-6.555,0.106,0.00976,0.726827672,0.408,0.744,0,1
too much too young  2002 remastered version,thespecials,0.789,2,1,0.261,2.050753481,0.546,-10.298,0.0446,0.0357,0.608637548,0.182,0.86,0,1
because the night,cascada,0.617,11,0,0.000377,1.342199435,0.988,-7.002,0.0592,0.00205,0.636542981,0.428,0.511,0.175879397,1
gold in the air of summer,kingsofconvenience,0.516,3,1,0.000997,1.386320285,0.404,-11.562,0.0334,0.507,0.661048306,0.135,0.447,0.201005025,1
cosas de la vida cose della vita,erosramazzotti,0.69,4,0,0.00018,1.75159133,0.702,-8.768,0.0546,0.0888,0.409167564,0.223,0.665,0.236180905,1
rio  2001 remastered version,duranduran,0.541,2,1,1.17E-05,1.959908852,0.919,-6.282,0.0684,0.0475,0.636902083,0.0846,0.64,0,1
mr jones,countingcrows,0.58,0,1,1.80E-06,1.680303667,0.814,-6.582,0.0363,0.173,0.643684117,0.246,0.722,0,1
always on my mind,elvispresley,0.506,7,1,0.000213,1.412784699,0.404,-13.522,0.0279,0.704,0.412672221,0.185,0.445,0,1
go on,jackjohnson,0.744,11,0,0.017,1.691092076,0.317,-12.458,0.0342,0.731,0.500597746,0.104,0.209,0,1
cars,garynuman,0.488,2,1,0.000465,1.501618049,0.595,-9.074,0.0533,0.0421,0.581895788,0.143,0.732,0,1
waking the demon,bulletformyvalentine,0.306,2,1,0.00859,1.564714054,0.995,-3.203,0.1,2.98E-05,0.5814185,0.254,0.135,0.266331658,1
ghost of the navigator,ironmaiden,0.275,2,0,0.000122,2.196520638,0.944,-4.339,0.103,0.000404,0.481388044,0.0833,0.363,0,1
nobodys listening,linkinpark,0.502,2,1,1.30E-06,1.177406997,0.831,-3.723,0.295,0.105,0.908992559,0.174,0.451,0.261306533,1
beer,reelbigfish,0.479,0,1,0,1.425829027,0.583,-8.707,0.0386,0.0528,0.450287055,0.14,0.89,0.206030151,1
feels like tonight,daughtry,0.483,6,1,0,1.519937653,0.907,-3.166,0.045,0.000822,0.595400763,0.117,0.352,0.256281407,1
the webs we weave,escapethefate,0.488,5,1,0,1.145883775,0.954,-3.784,0.123,0.00243,0.478906147,0.235,0.568,0,1
la del pirata cojo  en directo,joaquínsabina,0.476,4,0,0,1.777118901,0.918,-4.13,0.0377,0.108,0.606923857,0.977,0.401,0.195979899,1
full moon,theblackghosts,0.568,7,1,0.0673,1.483054659,0.587,-8.092,0.0264,0.0109,0.477215184,0.177,0.541,0,1
makedamnsure,takingbacksunday,0.553,6,1,0,1.355926722,0.837,-5.608,0.0452,0.00941,0.638633957,0.372,0.432,0,1
hunting high and low,aha,0.513,9,0,0,1.467393821,0.676,-6.148,0.0309,0.301,0.529980499,0.0864,0.311,0.316582915,1
simarik  radio edit,tarkan,0.76,7,1,0,1.260473381,0.864,-5.925,0.159,0.0379,0.441014032,0.0935,0.778,0,1
tthhee ppaarrttyy,justice,0.658,11,1,0.0026,1.543996289,0.818,-8.338,0.102,0.344,0.545562813,0.773,0.414,0,1
frontin  live at the bbc  2004,jamiecullum,0.554,0,1,0,1.522967701,0.603,-8.486,0.072,0.393,0.434409277,0.322,0.447,0,1
bed,jholiday,0.684,5,0,0,1.69377646,0.606,-7.268,0.0504,0.17,0.581386681,0.058,0.723,0.341708543,1
i got erection,turbonegro,0.298,9,0,0.523,0.786026508,0.787,-8.166,0.0463,1.29E-05,0.671503184,0.678,0.502,0,1
rock is dead,marilynmanson,0.512,2,1,0.137,1.245745131,0.911,-6.533,0.0383,7.06E-06,0.459691899,0.345,0.36,0,1
when it rains,paramore,0.655,8,1,4.01E-05,1.39298417,0.733,-4.401,0.0324,0.000819,0.531762374,0.0792,0.569,0.266331658,1
salute your solution,theraconteurs,0.27,9,1,3.21E-06,1.181295854,0.954,-2.864,0.161,0.00557,0.762815181,0.312,0.433,0,1
would,aliceinchains,0.293,6,1,0.000614,1.355926722,0.924,-5.437,0.0637,0.00699,0.455964508,0.0566,0.478,0.145728643,1
wont get fooled again  remix,thewho,0.698,2,1,0.242,2.491351524,0.839,-9.859,0.0441,0.244,0.613178601,0.0594,0.253,0,1
all mine,portishead,0.594,10,0,0.0116,1.529008173,0.667,-2.697,0.0482,0.0893,0.273813258,0.102,0.32,0,1
jackie big tits,thekooks,0.532,6,1,0,0.99400227,0.93,-3.937,0.0361,0.000943,0.621592505,0.108,0.618,0.231155779,1
love is no big truth,kingsofconvenience,0.843,1,0,0.657,1.467393821,0.609,-8.013,0.0372,0.262,0.645515994,0.0641,0.879,0.231155779,1
headlock,imogenheap,0.803,7,0,0,1.402919962,0.372,-10.426,0.0348,0.781,0.545403717,0.132,0.82,0.115577889,1
dance of death,ironmaiden,0.298,4,0,0.00691,2.503851253,0.868,-5.055,0.0879,0.0705,0.593005232,0.139,0.3,0,1
at the river,groovearmada,0.687,8,1,0.463,2.144249208,0.556,-7.051,0.0282,0.0382,0.618324219,0.213,0.466,0,1
i will survive,cake,0.507,7,1,0.000132,1.843865939,0.683,-8.079,0.0316,0.303,0.435159301,0.142,0.901,0.311557789,1
four kicks,kingsofleon,0.347,5,1,0.00771,0.801672696,0.808,-5.59,0.0609,0.00146,0.764233407,0.439,0.782,0,1
pull harder on the strings of your martyr,trivium,0.229,10,1,0.000272,1.761856865,0.988,-3.475,0.116,1.51E-05,0.658930057,0.0949,0.359,0.256281407,1
i really want you,jamesblunt,0.778,0,1,0.000324,1.366132787,0.452,-11.921,0.0362,0.533,0.550144777,0.0733,0.651,0.251256281,1
alone,heart,0.418,1,1,0.00026,1.416057344,0.452,-13.099,0.0356,0.638,0.795879869,0.0959,0.168,0.371859296,1
enjoy the ride,morcheeba,0.524,5,1,0.0094,1.538020276,0.54,-10.422,0.0282,0.185,0.386512298,0.193,0.48,0.095477387,1
charlotte,bookashade,0.691,7,0,0.806,1.674878646,0.752,-9.832,0.046,0.00508,0.572759133,0.34,0.552,0,1
my last breath,evanescence,0.352,6,0,0.000162,1.561773029,0.787,-5.848,0.0497,0.00102,0.800798207,0.104,0.414,0,1
old stone,lauramarling,0.383,11,0,0.000189,1.177406997,0.216,-14.044,0.08,0.599,0.705436082,0.218,0.294,0.165829146,1
todo se transforma,jorgedrexler,0.761,9,1,0.00236,1.406216049,0.488,-7.326,0.043,0.199,0.454669012,0.0864,0.682,0.326633166,1
fuck the pain away,peaches,0.905,4,1,0.00529,1.579327576,0.945,-2.63,0.137,0.0354,0.598187215,0.0707,0.944,0.27638191,1
everythings not lost  includes hidden track life is for living,coldplay,0.374,6,0,0.000176,2.277998704,0.456,-7.352,0.0369,0.104,0.616587801,0.197,0.0753,0.291457286,1
the captain and the hourglass,lauramarling,0.599,3,1,1.36E-06,1.245745131,0.561,-8.827,0.0357,0.457,0.495611224,0.535,0.56,0.170854271,1
lazarus,porcupinetree,0.357,9,1,0.631,1.625097604,0.612,-6.147,0.0301,0.205,0.781529412,0.18,0.299,0,1
night terror,lauramarling,0.47,4,0,3.96E-06,1.245745131,0.378,-7.436,0.0367,0.123,0.679176156,0.582,0.519,0.180904523,1
henry lee,nickcavethebadseeds,0.302,9,0,1.84E-06,1.516901023,0.305,-11.924,0.0262,0.805,0.642870455,0.094,0.323,0,1
tidvis,larswinnerbäck,0.425,2,1,0.00181,1.782170461,0.395,-9.55,0.0285,0.0749,0.557322278,0.102,0.273,0.145728643,1
dont speak,eaglesofdeathmetal,0.599,8,1,0.0142,1.105406049,0.905,-3.804,0.118,0.00695,0.621601596,0.663,0.638,0,1
citizen erased,muse,0.12,0,1,0.0117,2.292353087,0.672,-7.873,0.0406,0.00912,0.384207679,0.311,0.087,0,1
the actor  remix 99,michaellearnstorock,0.669,0,1,0.014,1.576416994,0.553,-6.456,0.0238,0.219,0.372820953,0.1,0.504,0.195979899,1
romeo,basementjaxx,0.698,2,1,0.00182,1.345644166,0.804,-4.525,0.0425,0.0079,0.576609256,0.343,0.889,0.201005025,1
bad day,rem,0.414,5,1,0,1.558825832,0.822,-5.609,0.038,0.0239,0.446568755,0.101,0.579,0,1
disciple,slayer,0.238,8,1,0.0205,1.396304064,0.996,-3.659,0.245,0.00103,0.436809353,0.284,0.0575,0,1
the race,yello,0.869,11,0,0.183,1.314324914,0.616,-14.864,0.0945,0.196,0.543535476,0.123,0.335,0,1
poisoned,takida,0.644,5,1,2.31E-05,1.516901023,0.858,-7.866,0.0328,0.00454,0.604732878,0.117,0.635,0,1
my friend,groovearmada,0.717,2,0,0.417,1.799712654,0.897,-7.374,0.111,0.0129,0.427686336,0.0659,0.156,0,1
the power of goodbye,madonna,0.534,5,0,0.678,1.579327576,0.561,-11.089,0.0409,0.0442,0.386275927,0.189,0.219,0.291457286,1
mia,avengedsevenfold,0.213,2,0,0.000561,2.527020623,0.805,-5.211,0.0613,0.00702,0.749805676,0.118,0.133,0.155778894,1
what can i say,brandicarlile,0.423,2,1,1.14E-05,1.11767873,0.618,-7.56,0.0337,0.361,0.780052093,0.17,0.484,0,1
me colé en una fiesta,mecano,0.731,9,0,0.000448,1.60810733,0.982,-4.451,0.053,0.117,0.658211852,0.0616,0.883,0.291457286,1
evil woman,electriclightorchestra,0.701,9,0,0.00107,1.602398181,0.66,-5.602,0.0275,0.346,0.544085494,0.171,0.911,0,1
dreaming,systemofadown,0.19,5,0,0,1.525991198,0.979,-1.472,0.0544,0.0022,0.823894397,0.75,0.485,0.271356784,1
the truth of a liar,augustburnsred,0.231,8,1,0.0391,1.585130743,0.969,-2.311,0.14,1.56E-05,0.475092389,0.164,0.208,0,1
something in the way,nirvana,0.421,8,1,0.554,1.489269975,0.138,-18.231,0.031,0.558,0.477769747,0.112,0.0628,0,1
standing next to me,thelastshadowpuppets,0.322,9,0,1.51E-06,0.901391273,0.925,-6.251,0.0852,0.0012,0.833458337,0.269,0.738,0,1
noche de boda   y nos dieron las diez  en directo,joaquínsabina,0.465,7,1,0,2.288777189,0.721,-5.275,0.0827,0.637,0.604796516,0.823,0.534,0.206030151,1
walking disaster,sum41,0.279,11,1,0,1.741251801,0.938,-3.111,0.0997,0.00345,0.505647907,0.141,0.403,0,1
i cant help falling in love with you,ub40,0.639,2,1,0.00368,1.352507764,0.726,-13.073,0.0386,0.0468,0.783929489,0.175,0.825,0.165829146,1
im sticking with you,thevelvetunderground,0.441,5,1,2.09E-05,0.948516503,0.0651,-21.353,0.0831,0.949,0.376434705,0.143,0.368,0,1
fire and rain,jamestaylor,0.591,5,1,0.00068,1.321347001,0.22,-20.512,0.036,0.615,0.344074584,0.099,0.314,0,1
the great beyond,rem,0.332,10,1,2.08E-06,1.821957867,0.749,-6.399,0.0299,0.118,0.499611351,0.23,0.182,0,1
everytime,a1,0.566,10,1,0,1.663966118,0.599,-8.668,0.0297,0.116,0.609333024,0.282,0.34,0.261306533,1
strong enough,cher,0.593,0,1,0,1.441963328,0.923,-6.19,0.101,0.0495,0.567572605,0.29,0.587,0.341708543,1
emily,fromfirsttolast,0.484,7,1,0,1.042283872,0.405,-11.089,0.032,0.659,0.675253303,0.0893,0.376,0,1
pistol of fire,kingsofleon,0.466,9,1,0.0105,0.906181238,0.591,-6.588,0.0348,0.00875,0.59602351,0.145,0.532,0,1
fever,michaelbublé,0.604,0,0,2.50E-05,1.498541268,0.34,-9.571,0.0619,0.3,0.58180033,0.0896,0.36,0.246231156,1
red right hand,nickcavethebadseeds,0.731,4,0,0.52,2.067441526,0.415,-11.444,0.036,0.119,0.525275804,0.0916,0.464,0,1
second hand news,fleetwoodmac,0.716,9,1,0.0779,1.141890726,0.773,-10.803,0.0913,0.346,0.535089753,0.0634,0.479,0,1
youre not alone,saosin,0.458,2,0,1.99E-06,1.516901023,0.845,-4.384,0.0422,0.000948,0.545444628,0.359,0.175,0.296482412,1
jag har väntat på ett regn,larswinnerbäck,0.47,1,0,0.287,2.067441526,0.501,-12.614,0.0367,0.124,0.483683572,0.109,0.271,0.150753769,1
china girl  1999 remaster,davidbowie,0.626,4,0,0.081,1.930613778,0.642,-9.838,0.0264,0.00961,0.608869373,0.156,0.817,0.005025126,1
por el bulevar de los sueños rotos,joaquínsabina,0.749,4,1,1.39E-05,1.519937653,0.662,-7.585,0.0468,0.29,0.577282004,0.355,0.74,0.306532663,1
the end has no end,thestrokes,0.536,1,1,0.832,1.219578786,0.655,-3.713,0.0336,0.000799,0.618228762,0.229,0.552,0.281407035,1
clouds over california,devildriver,0.459,2,1,0.017,1.573500379,0.966,-3.985,0.0758,9.11E-05,0.795793503,0.217,0.376,0.281407035,1
better man,pearljam,0.373,2,1,8.61E-06,1.655726363,0.645,-8.49,0.0392,0.226,0.571609097,0.0975,0.294,0,1
ding ding song,etype,0.706,1,0,0,1.39298417,0.812,-5.027,0.0297,0.252,0.459241885,0.114,0.698,0.180904523,1
feel good hit of the summer,queensofthestoneage,0.322,11,1,0.000933,1.084696902,0.937,-5.733,0.166,0.0145,0.749887496,0.316,0.458,0,1
ordinary day,vanessacarlton,0.319,0,1,0,1.516901023,0.671,-3.323,0.0329,0.226,0.842099521,0.169,0.409,0,1
aproximación,pereza,0.5,2,1,1.75E-05,1.616628001,0.681,-5.146,0.025,0.0388,0.39964908,0.338,0.492,0.165829146,1
dawn of victory,rhapsodyoffire,0.464,0,0,1.12E-05,1.743843683,0.955,-3.778,0.0387,0.00524,0.431845559,0.161,0.451,0,1
before i fall to pieces,razorlight,0.466,2,1,1.84E-06,1.321347001,0.845,-4.691,0.0639,0.00563,0.517707382,0.105,0.527,0,1
stupid girl,garbage,0.61,11,1,0.00126,1.616628001,0.743,-6.551,0.0308,0.00596,0.545271895,0.0522,0.782,0,1
